date,time,wlevelm,WTemp,ATemp,EC,InputV,BTemp,precip_mm
7/4/1996,6:00,0.494952744,19.9995,8.4949,146.286,11.9531,10,0
7/4/1996,8:00,0.493645476,19.9995,13.3609,146.2555,11.9531,9.7656,0
7/4/1996,10:00,0.492338208,19.9995,18.8083,145.8893,11.9531,9.7656,0
7/4/1996,12:00,0.49103094,19.9995,24.0955,146.2555,11.9531,9.7656,0
7/4/1996,14:00,0.489723672,19.9995,21.6373,146.4691,11.9531,10,0
7/4/1996,16:00,0.488416404,19.9995,20.079,146.6522,11.9531,10,0
7/4/1996,18:00,0.487109136,19.9995,16.882,147.0642,11.9531,10,0
7/4/1996,20:00,0.485801868,19.9995,13.3243,147.1405,11.9531,10.2344,0
7/4/1996,22:00,0.4844946,19.9995,10.3598,147.2778,11.9531,10,0
7/5/1996,0:00,0.483187332,19.9995,9.2355,147.171,11.9531,10,0
7/5/1996,2:00,0.481880064,19.9995,8.2166,147.1863,11.9531,10,0
7/5/1996,4:00,0.480572796,19.9995,7.6068,147.1253,11.9531,9.7656,0
7/5/1996,6:00,0.479265528,19.9995,8.623,147.8272,11.9531,9.7656,0
7/5/1996,8:00,0.47795826,19.9995,12.9938,147.7966,11.9531,9.5312,0
7/5/1996,10:00,0.476650992,19.9995,17.7774,147.8424,11.9531,9.5312,0
7/5/1996,12:00,0.475343724,19.9995,23.2358,147.9645,11.9531,9.5312,0
7/5/1996,14:00,0.474036456,19.9995,22.6425,148.056,11.9531,9.7656,0
7/5/1996,16:00,0.472729188,19.9995,22.7148,147.7966,11.9531,10,0
7/5/1996,18:00,0.47142192,19.9995,19.8355,148.1781,11.9531,10,0
7/5/1996,20:00,0.470114652,19.9995,15.17,147.9034,11.9531,10,0
7/5/1996,22:00,0.468807384,19.9995,14.0714,148.4222,11.9531,10,0
7/6/1996,0:00,0.467500116,19.9995,13.1439,148.5748,11.9531,10,0
7/6/1996,2:00,0.466192848,19.9995,12.6669,148.8953,11.9531,10,0
7/6/1996,4:00,0.46488558,19.9995,11.9977,148.8953,11.9531,9.7656,0
7/6/1996,6:00,0.463578312,19.9995,12.3795,149.6887,11.9531,9.7656,0
7/6/1996,8:00,0.462271044,19.9995,16.6641,149.2157,11.9531,9.7656,0
7/6/1996,10:00,0.460963776,19.9995,21.9934,149.8413,11.9531,9.7656,0
7/6/1996,12:00,0.459656508,19.9995,27.3758,148.3154,12.1875,25.4687,0
7/6/1996,14:00,0.458349482,19.9995,26.9244,148.8342,12.8906,15.8594,0
7/6/1996,16:00,0.460593093,19.9995,26.6919,148.6511,12.4219,13.75,0
7/6/1996,18:00,0.460913151,19.9995,23.6047,149.5209,12.3047,12.8125,0
7/6/1996,20:00,0.460913151,19.9995,19.6139,149.0021,12.1875,12.3438,0
7/6/1996,22:00,0.460913151,19.9995,17.5861,149.7498,12.1875,11.875,0
7/7/1996,0:00,0.46112646,19.9995,17.0908,149.9786,12.1875,11.6406,0
7/7/1996,2:00,0.461019812,19.9995,16.3657,149.5667,12.1875,11.4062,0
7/7/1996,4:00,0.460913151,19.9995,15.5637,149.8871,12.1875,11.1719,0
7/7/1996,6:00,0.461339717,19.9995,16.0196,150.4364,12.1875,10.9375,0
7/7/1996,8:00,0.457814461,19.9995,20.2759,150.9247,12.6562,10.7031,0
7/7/1996,10:00,0.455241907,19.9995,25.1639,150.9552,12.8906,10.9375,0
7/7/1996,12:00,0.451369215,19.9995,30.5893,151.2299,12.5391,11.1719,0
7/7/1996,14:00,0.450398432,19.9995,29.6371,150.7721,13.2422,11.4062,0
7/7/1996,16:00,0.45470503,19.9995,27.5452,150.9552,12.5391,11.875,0
7/7/1996,18:00,0.456529105,19.9995,24.6613,151.0773,12.4219,11.875,0
7/7/1996,20:00,0.457172013,19.9995,20.4095,150.7111,12.4219,11.6406,0
7/7/1996,22:00,0.459097977,19.9995,19.3942,151.6113,12.4219,11.6406,0
7/8/1996,0:00,0.459739047,19.9995,18.0521,151.947,12.3047,11.4062,0
7/8/1996,2:00,0.459952635,19.9995,17.3563,151.886,12.3047,11.4062,0
7/8/1996,4:00,0.459952635,19.9995,16.6513,152.1912,12.3047,11.1719,0
7/8/1996,6:00,0.459739047,19.9995,16.6989,152.0386,12.3047,11.1719,0
7/8/1996,8:00,0.46176608,19.9995,20.6082,152.6337,12.8906,10.9375,0
7/8/1996,10:00,0.460593093,19.9995,25.1282,151.7639,13.2422,11.4062,0
7/8/1996,12:00,0.457814461,19.9995,29.379,152.7557,12.7734,11.4062,0
7/8/1996,14:00,0.453200064,19.9995,28.9725,152.1454,13.5937,11.875,0
7/8/1996,16:00,0.454490189,19.9995,26.3403,152.2064,12.7734,12.3438,0
7/8/1996,18:00,0.452984864,19.9995,23.5443,152.5879,12.5391,12.3438,0
7/8/1996,20:00,0.453952862,19.9995,19.7348,152.9999,12.5391,12.1094,0
7/8/1996,22:00,0.452769611,19.9995,17.5027,152.9083,12.5391,11.875,0
7/9/1996,0:00,0.45309247,19.9995,16.1194,153.183,12.5391,11.6406,0
7/9/1996,2:00,0.453415214,19.9995,15.2103,153.183,12.4219,11.6406,0
7/9/1996,4:00,0.453522769,19.9995,14.6024,153.4271,12.4219,11.4062,0
7/9/1996,6:00,0.452769611,19.9995,15.1215,153.6102,12.4219,11.1719,0
7/9/1996,8:00,0.451045737,19.9995,19.104,153.5492,13.2422,11.1719,0
7/9/1996,10:00,0.450074605,19.9995,23.7714,153.5339,13.5937,11.4062,0
7/9/1996,12:00,0.45018256,19.9995,28.1348,153.5339,12.8906,11.6406,0
7/9/1996,14:00,0.451261402,19.9995,27.9251,153.0914,13.9453,11.875,0
7/9/1996,16:00,0.448129196,19.9995,25.9521,153.5492,12.8906,12.5781,0
7/9/1996,18:00,0.446071146,19.9995,22.8558,153.5187,12.6562,12.5781,0
7/9/1996,20:00,0.44455168,19.9995,19.1479,153.9612,12.6562,12.3438,0
7/9/1996,22:00,0.444768903,19.9995,16.4078,154.3732,12.5391,12.1094,0
7/10/1996,0:00,0.445203193,19.9995,15.2753,154.7546,12.5391,11.875,0
7/10/1996,2:00,0.446071146,19.9995,14.9219,155.3345,12.5391,11.6406,0
7/10/1996,4:00,0.445637274,19.9995,14.0778,155.5786,12.5391,11.4062,0
7/10/1996,6:00,0.442267682,19.9995,14.7086,155.3803,12.5391,11.4062,0
7/10/1996,8:00,0.442594321,19.9995,19.1415,155.2277,13.5937,11.1719,0
7/10/1996,10:00,0.442485455,19.9995,23.8702,155.426,14.0625,11.6406,0
7/10/1996,12:00,0.443682266,19.9995,28.7491,155.3803,13.125,11.875,0
7/10/1996,14:00,0.442376575,19.9995,28.7665,155.1666,14.0625,12.3438,0
7/10/1996,16:00,0.447804552,19.9995,26.7651,155.7007,13.125,12.5781,0
7/10/1996,18:00,0.439977905,19.9995,23.6578,155.9906,12.7734,12.8125,0
7/10/1996,20:00,0.428109778,19.9995,19.3915,155.9448,12.5391,12.5781,0
7/10/1996,22:00,0.433183675,19.9995,18.1482,156.9824,12.5391,12.3438,0
7/11/1996,0:00,0.435490645,19.9995,17.0468,156.662,12.5391,12.1094,0
7/11/1996,2:00,0.436148705,19.9995,16.5341,157.135,12.5391,11.875,0
7/11/1996,4:00,0.436696724,19.9995,15.9464,157.4249,12.4219,11.6406,0
7/11/1996,6:00,0.436477556,19.9995,16.4151,157.7454,12.4219,11.6406,0
7/11/1996,8:00,0.437682325,19.9995,20.5963,156.8146,13.8281,11.4062,0
7/11/1996,10:00,0.435271186,19.9995,25.0403,157.074,14.0625,11.875,0
7/11/1996,12:00,0.438338798,19.9995,29.7443,156.8604,13.3594,12.1094,0
7/11/1996,14:00,0.43779177,19.9995,29.3268,156.601,14.0625,12.5781,0
7/11/1996,16:00,0.436367952,19.9995,27.0792,156.9214,13.2422,12.8125,0
7/11/1996,18:00,0.438776183,19.9995,23.8016,156.9672,12.7734,12.8125,0
7/11/1996,20:00,0.438229419,19.9995,19.8813,157.7606,12.6562,12.8125,0
7/11/1996,22:00,0.435490645,19.9995,19.2615,158.0048,12.5391,12.5781,0
7/12/1996,0:00,0.435490645,19.9995,18.2379,158.3557,12.5391,12.3438,0
7/12/1996,2:00,0.436148705,19.9995,16.9965,159.0118,12.4219,12.1094,0
7/12/1996,4:00,0.436696724,19.9995,16.4957,158.9661,12.5391,11.875,0
7/12/1996,6:00,0.435490645,19.9995,16.9351,158.9508,12.5391,11.875,0
7/12/1996,8:00,0.436039061,19.9995,21.1301,158.5541,14.4141,11.875,0
7/12/1996,10:00,0.429325675,19.9995,24.8709,158.7524,14.0625,11.875,0
7/12/1996,12:00,0.434063211,19.9995,29.6381,158.9203,13.4766,12.3438,0
7/12/1996,14:00,0.435271186,19.9995,30.1031,158.3252,14.0625,12.5781,0
7/12/1996,16:00,0.438229419,19.9995,28.4085,158.8135,13.3594,13.0469,0
7/12/1996,18:00,0.434832108,19.9995,24.8993,158.3405,12.8906,13.0469,0
7/12/1996,20:00,0.434612489,19.9995,21.1703,159.0881,12.6562,13.0469,0
7/12/1996,22:00,0.434173093,19.9995,19.9628,159.3628,12.5391,12.8125,0
7/13/1996,0:00,0.433623549,19.9995,19.0436,159.5001,12.5391,12.5781,0
7/13/1996,2:00,0.433953315,19.9995,17.9724,159.4544,12.5391,12.5781,0
7/13/1996,4:00,0.434282962,19.9995,17.6849,159.6985,12.5391,12.3438,0
7/13/1996,6:00,0.434392818,19.9995,17.9019,159.8816,12.4219,12.1094,0
7/13/1996,8:00,0.434612489,19.9995,22.4191,158.9661,13.9453,12.1094,0
7/13/1996,10:00,0.432413382,19.9995,25.704,159.8206,13.9453,12.3438,0
7/13/1996,12:00,0.432083057,19.9995,30.1718,159.79,13.5937,12.5781,0
7/13/1996,14:00,0.432633532,19.9995,20.6302,160.2478,13.0078,12.8125,0
7/13/1996,16:00,0.433953315,19.9995,20.4535,160.0342,12.7734,12.8125,0
7/13/1996,18:00,0.434612489,19.9995,22.6489,160.3851,12.7734,12.8125,0
7/13/1996,20:00,0.434941897,19.9995,19.9188,160.4614,12.6562,12.5781,0
7/13/1996,22:00,0.434722305,19.9995,18.7936,160.6598,12.4219,12.5781,0
7/14/1996,0:00,0.433733485,19.9995,18.5455,160.5988,12.3047,12.3438,0
7/14/1996,2:00,0.430760555,19.9995,18.3112,160.7056,12.3047,12.1094,0
7/14/1996,4:00,0.431201603,19.9995,18.096,160.6293,12.5391,12.1094,0
7/14/1996,6:00,0.431422046,19.9995,18.064,160.553,12.5391,11.875,0
7/14/1996,8:00,0.43042963,19.9995,22.3431,160.4157,14.2969,11.875,0
7/14/1996,10:00,0.430208946,19.9995,25.076,160.3088,14.0625,12.1094,0
7/14/1996,12:00,0.430539952,19.9995,29.8825,160.5682,13.5937,12.3438,0
7/14/1996,14:00,0.42987782,19.9995,24.1632,160.675,13.3594,12.8125,0
7/14/1996,16:00,0.430539952,19.9995,23.9188,160.553,13.3594,12.8125,0
7/14/1996,18:00,0.425229382,19.9995,20.9625,160.675,13.3594,13.0469,5.08
7/14/1996,20:00,0.426449121,19.9995,15.2414,158.8135,12.7734,13.0469,1.778
7/14/1996,22:00,0.426338303,19.9995,14.4138,160.0952,12.6562,12.8125,0
7/15/1996,0:00,0.426670716,19.9995,13.7839,159.6527,12.5391,12.5781,0
7/15/1996,2:00,0.426781494,19.9995,13.306,160.7208,12.5391,12.3438,0
7/15/1996,4:00,0.427003009,19.9995,12.8986,160.7208,12.5391,12.1094,0
7/15/1996,6:00,0.426781494,19.9995,14.0521,160.614,12.5391,12.1094,0
7/15/1996,8:00,0.427335181,19.9995,18.6472,160.2326,14.0625,11.875,0
7/15/1996,10:00,0.427003009,19.9995,23.0966,160.8581,14.0625,12.1094,0
7/15/1996,12:00,0.42722447,19.9995,19.8804,160.675,13.2422,12.3438,0
7/15/1996,14:00,0.427667232,19.9995,18.7845,160.9497,13.2422,12.5781,0
7/15/1996,16:00,0.424452335,19.9995,23.2779,160.7361,13.5937,12.5781,0
7/15/1996,18:00,0.424785436,19.9995,18.8119,160.8429,13.0078,12.8125,0
7/15/1996,20:00,0.425340334,19.9995,16.3071,161.3617,12.6562,12.5781,0
7/15/1996,22:00,0.424452335,19.9995,15.8768,161.3007,12.5391,12.3438,0
7/16/1996,0:00,0.416533346,19.9995,15.1828,161.0565,12.5391,12.3438,0
7/16/1996,2:00,0.416869339,19.9995,13.6777,161.8042,12.5391,12.1094,0
7/16/1996,4:00,0.416757355,19.9995,13.0808,161.7737,12.5391,11.875,0
7/16/1996,6:00,0.415636761,19.9995,13.1458,161.7737,12.4219,11.6406,0
7/16/1996,8:00,0.41429024,19.9995,18.1656,162.1551,14.5312,11.6406,0
7/16/1996,10:00,0.416309282,19.9995,20.8957,161.6821,14.1797,11.6406,0
7/16/1996,12:00,0.410689846,19.9995,25.2225,161.7126,13.5937,12.1094,0
7/16/1996,14:00,0.415075951,19.9995,24.2703,162.4908,13.9453,12.3438,0
7/16/1996,16:00,0.42200588,19.9995,22.4969,161.6058,13.4766,12.5781,0
7/16/1996,18:00,0.419887755,19.9995,17.337,161.7889,13.0078,12.5781,0
7/16/1996,20:00,0.422228556,19.9995,13.6237,162.3688,12.6562,12.3438,0
7/16/1996,22:00,0.423118717,19.9995,11.832,162.5061,12.5391,12.1094,0
7/17/1996,0:00,0.423563472,19.9995,11.4703,162.6434,12.5391,11.875,0
7/17/1996,2:00,0.423674627,19.9995,10.7068,162.6434,12.5391,11.6406,0
7/17/1996,4:00,0.423896897,19.9995,10.1154,162.323,12.4219,11.1719,0
7/17/1996,6:00,0.423896897,19.9995,10.5814,162.2772,12.4219,11.1719,0
7/17/1996,8:00,0.413279053,19.9995,15.2029,162.9028,14.4141,10.9375,0
7/17/1996,10:00,0.417093267,19.9995,16.2448,163.3911,14.0625,10.9375,0
7/17/1996,12:00,0.418547464,19.9995,12.471,162.3382,13.3594,11.1719,0
7/17/1996,14:00,0.414177941,19.9995,9.8746,162.6282,13.2422,11.1719,0
7/17/1996,16:00,0.414851531,19.9995,11.2936,162.9333,13.5937,11.1719,0
7/17/1996,18:00,0.415300316,19.9995,8.8803,162.5061,13.0078,11.1719,0
7/17/1996,20:00,0.415524626,19.9995,7.4484,163.4369,12.6562,10.9375,0
7/17/1996,22:00,0.415524626,19.9995,6.1795,163.4521,12.5391,10.7031,0
7/18/1996,0:00,0.415300316,19.9995,5.1065,163.1012,12.5391,10.4687,0
7/18/1996,2:00,0.414065628,19.9995,3.7369,163.5895,12.5391,10.2344,0
7/18/1996,4:00,0.412154206,19.9995,3.2526,162.857,12.4219,10,0
7/18/1996,6:00,0.4147393,19.9995,3.5483,163.3758,12.4219,9.7656,0
7/18/1996,8:00,0.41698131,19.9995,8.7384,164.3219,14.1797,9.5312,0
7/18/1996,10:00,0.414851531,19.9995,13.0881,164.9933,14.1797,9.5312,0
7/18/1996,12:00,0.41260431,19.9995,16.5854,164.7491,13.5937,9.7656,0
7/18/1996,14:00,0.414177941,19.9995,17.1677,163.5742,14.0625,10.2344,0
7/18/1996,16:00,0.414065628,19.9995,16.0187,163.3301,13.4766,10.2344,0
7/18/1996,18:00,0.404468596,19.9995,12.7979,163.681,13.125,10.4687,0
7/18/1996,20:00,0.403900942,19.9995,9.2841,164.6118,12.7734,10.2344,0
7/18/1996,22:00,0.410013201,19.9995,7.4384,164.2151,12.5391,10,0
7/19/1996,0:00,0.411816484,19.9995,6.586,165.5884,12.5391,10,0
7/19/1996,2:00,0.412379286,19.9995,5.5515,165.4816,12.5391,9.7656,0
7/19/1996,4:00,0.412491805,19.9995,4.9527,165.4358,12.4219,9.5312,0
7/19/1996,6:00,0.413054194,19.9995,5.708,165.5426,12.4219,9.2969,0
7/19/1996,8:00,0.413166631,19.9995,11.6104,165.6799,14.4141,9.2969,0
7/19/1996,10:00,0.412379286,19.9995,15.3055,165.0848,14.1797,9.2969,0
7/19/1996,12:00,0.413391462,19.9995,19.4537,165.2832,13.5937,9.7656,0
7/19/1996,14:00,0.413616239,19.9995,21.1291,165.0543,14.1797,10,0
7/19/1996,16:00,0.410577106,19.9995,20.7849,165.3137,13.4766,10.4687,0
7/19/1996,18:00,0.411365994,19.9995,16.8948,165.2527,13.0078,10.4687,0
7/19/1996,20:00,0.410238805,19.9995,13.0423,165.5426,12.6562,10.4687,0
7/19/1996,22:00,0.407414781,19.9995,11.55,165.5121,12.5391,10.2344,0
7/20/1996,0:00,0.40820638,19.9995,10.563,166.4429,12.5391,10,0
7/20/1996,2:00,0.408545429,19.9995,10.4495,166.5192,12.4219,10,0
7/20/1996,4:00,0.408771393,19.9995,9.2895,166.8701,12.4219,9.7656,0
7/20/1996,6:00,0.4089973,19.9995,10.0925,167.0685,12.4219,9.7656,0
7/20/1996,8:00,0.404922467,19.9995,15.083,166.9769,14.1797,9.5312,0
7/20/1996,10:00,0.406962134,19.9995,18.6279,166.5192,14.1797,9.7656,0
7/20/1996,12:00,0.411816484,19.9995,23.6295,167.0837,13.5937,10.2344,0
7/20/1996,14:00,0.413279053,19.9995,24.6585,165.7715,14.1797,10.4687,0
7/20/1996,16:00,0.401171343,19.9995,24.5761,166.1682,13.4766,10.9375,0
7/20/1996,18:00,0.406509264,19.9995,20.795,166.2445,13.0078,10.9375,0
7/20/1996,20:00,0.388441341,19.9995,16.8298,166.9006,12.6562,10.9375,0
7/20/1996,22:00,0.39877632,19.9995,15.3018,166.5344,12.5391,10.9375,0
7/21/1996,0:00,0.399004685,19.9995,14.3103,167.6636,12.5391,10.7031,0
7/21/1996,2:00,0.399461245,19.9995,13.2263,166.9617,12.4219,10.7031,0
7/21/1996,4:00,0.399232993,19.9995,12.5314,167.9687,12.4219,10.4687,0
7/21/1996,6:00,0.39957535,19.9995,12.7292,167.5262,12.4219,10.2344,0
7/21/1996,8:00,0.397176192,19.9995,17.6218,165.9851,14.1797,10.2344,0
7/21/1996,10:00,0.400145663,19.9995,21.1484,166.9464,14.1797,10.4687,0
7/21/1996,12:00,0.401968308,19.9995,26.3504,167.2668,13.5937,10.7031,0
7/21/1996,14:00,0.403446568,19.9995,28.436,167.1905,14.0625,11.1719,0
7/21/1996,16:00,0.406282746,19.9995,27.6871,168.2892,13.4766,11.6406,0
7/21/1996,18:00,0.394541403,19.9995,23.4042,167.9687,13.0078,11.6406,0
7/21/1996,20:00,0.394426677,19.9995,20.2612,168.3502,12.6562,11.6406,0
7/21/1996,22:00,0.394426677,19.9995,18.6288,168.2281,12.5391,11.4062,0
7/22/1996,0:00,0.395000165,19.9995,18.0118,168.4875,12.5391,11.4062,0
7/22/1996,2:00,0.395229461,19.9995,17.7234,168.4875,12.4219,11.1719,0
7/22/1996,4:00,0.395344088,19.9995,17.1448,168.1671,12.4219,11.1719,0
7/22/1996,6:00,0.395573299,19.9995,16.8088,168.5028,12.4219,11.1719,0
7/22/1996,8:00,0.395687883,19.9995,21.0504,168.6554,14.4141,11.1719,0
7/22/1996,10:00,0.396947377,19.9995,24.3802,167.923,14.1797,11.1719,0
7/22/1996,12:00,0.399803517,19.9995,29.4229,168.8232,13.5937,11.6406,0
7/22/1996,14:00,0.399232993,19.9995,30.3604,168.869,14.1797,12.1094,0
7/22/1996,16:00,0.396031551,19.9995,28.5092,168.7469,13.4766,12.3438,0
7/22/1996,18:00,0.395344088,19.9995,25.0613,168.8385,13.0078,12.5781,0
7/22/1996,20:00,0.396031551,19.9995,21.7178,168.8995,12.6562,12.5781,0
7/22/1996,22:00,0.396375092,19.9995,20.2466,169.2352,12.5391,12.3438,0
7/23/1996,0:00,0.396718505,19.9995,19.8932,169.7998,12.5391,12.1094,0
7/23/1996,2:00,0.396832948,19.9995,18.4705,169.9676,12.4219,12.1094,0
7/23/1996,4:00,0.396947377,19.9995,18.464,170.2881,12.4219,11.875,0
7/23/1996,6:00,0.397061792,19.9995,18.0676,170.0897,12.4219,11.875,0
7/23/1996,8:00,0.397061792,19.9995,21.7828,169.6625,13.8281,11.875,0
7/23/1996,10:00,0.397061792,19.9995,24.133,169.6777,14.0625,11.875,0
7/23/1996,12:00,0.391323713,19.9995,27.5653,170.0745,13.7109,12.3438,0
7/23/1996,14:00,0.393278639,19.9995,29.0128,169.5251,14.0625,12.8125,0
7/23/1996,16:00,0.392704087,19.9995,27.3474,169.7998,13.4766,13.0469,0
7/23/1996,18:00,0.391438823,19.9995,24.7281,170.2728,13.125,13.0469,0
7/23/1996,20:00,0.389825993,19.9995,21.8396,170.3339,12.7734,13.0469,0
7/23/1996,22:00,0.388787697,19.9995,20.7199,170.3796,12.5391,12.8125,0
7/24/1996,0:00,0.388787697,19.9995,19.9481,171.0663,12.5391,12.5781,0
7/24/1996,2:00,0.38890312,19.9995,19.2239,170.4254,12.4219,12.5781,0
7/24/1996,4:00,0.389364671,19.9995,18.4329,171.1578,12.4219,12.3438,0
7/24/1996,6:00,0.389364671,19.9995,18.3285,171.2341,12.4219,12.1094,0
7/24/1996,8:00,0.38959536,19.9995,21.6986,170.8374,14.2969,12.1094,0
7/24/1996,10:00,0.389018529,19.9995,25.3561,170.8069,14.0625,12.3438,0
7/24/1996,12:00,0.389364671,19.9995,29.8733,170.7916,13.5937,12.5781,0
7/24/1996,14:00,0.389364671,19.9995,29.5145,171.0052,14.0625,13.0469,0
7/24/1996,16:00,0.385665849,19.9995,27.3044,170.7611,13.3594,13.2813,0
7/24/1996,18:00,0.385781659,19.9995,23.9984,171.4477,13.0078,13.5156,0
7/24/1996,20:00,0.385665849,19.9995,20.8215,171.0663,12.6562,13.2813,0
7/24/1996,22:00,0.385665849,19.9995,19.8657,171.2952,12.5391,13.0469,0
7/25/1996,0:00,0.385550024,19.9995,18.6508,171.2189,12.5391,12.8125,0
7/25/1996,2:00,0.385665849,19.9995,18.486,171.2036,12.4219,12.8125,0
7/25/1996,4:00,0.385665849,19.9995,18.1216,171.2952,12.4219,12.5781,0
7/25/1996,6:00,0.385781659,19.9995,17.8387,171.3715,12.4219,12.3438,0
7/25/1996,8:00,0.386244758,19.9995,21.391,170.5627,13.9453,12.3438,0
7/25/1996,10:00,0.387170266,19.9995,24.5349,171.7682,14.0625,12.5781,0
7/25/1996,12:00,0.388094856,19.9995,29.3002,171.4783,13.5937,12.8125,0
7/25/1996,14:00,0.389941288,19.9995,29.7671,171.2189,13.9453,13.2813,0
7/25/1996,16:00,0.390171835,19.9995,27.2,171.7682,13.3594,13.5156,0
7/25/1996,18:00,0.390402324,19.9995,23.9838,172.2259,13.0078,13.5156,0
7/25/1996,20:00,0.390056568,19.9995,20.4572,171.936,12.6562,13.5156,0
7/25/1996,22:00,0.390056568,19.9995,18.735,171.9818,12.5391,13.2813,0
7/26/1996,0:00,0.387632675,19.9995,17.901,171.936,12.5391,12.8125,0
7/26/1996,2:00,0.387979332,19.9995,17.2446,171.875,12.4219,12.5781,0
7/26/1996,4:00,0.38832586,19.9995,16.9754,172.0734,12.4219,12.5781,0
7/26/1996,6:00,0.387632675,19.9995,16.9553,172.4853,12.4219,12.3438,0
7/26/1996,8:00,0.386360497,19.9995,21.1612,171.402,14.0625,12.3438,0
7/26/1996,10:00,0.386591931,19.9995,24.8563,172.0428,14.0625,12.3438,0
7/26/1996,12:00,0.384738847,19.9995,29.8981,172.1954,13.7109,12.5781,0
7/26/1996,14:00,0.383926964,19.9995,29.5254,172.5311,14.0625,13.0469,0
7/26/1996,16:00,0.383926964,19.9995,27.731,172.6684,13.4766,13.2813,0
7/26/1996,18:00,0.378107208,19.9995,24.2383,172.8973,13.0078,13.2813,0
7/26/1996,20:00,0.379856939,19.9995,21.033,173.0041,12.6562,13.2813,0
7/26/1996,22:00,0.380089989,19.9995,20.4819,173.3093,12.5391,13.0469,0
7/27/1996,0:00,0.380788793,19.9995,21.5741,173.172,12.5391,12.8125,0
7/27/1996,2:00,0.38090521,19.9995,19.982,173.4314,12.4219,12.8125,0
7/27/1996,4:00,0.381021612,19.9995,19.8199,173.6603,12.4219,12.5781,0
7/27/1996,6:00,0.380672362,19.9995,18.7634,173.8586,12.4219,12.3438,0
7/27/1996,8:00,0.380672362,19.9995,20.9625,173.6298,14.2969,12.3438,0
7/27/1996,10:00,0.380672362,19.9995,24.0039,173.3246,13.8281,12.5781,0
7/27/1996,12:00,0.381952307,19.9995,27.8931,173.9197,13.8281,12.8125,0
7/27/1996,14:00,0.382301079,19.9995,28.4167,173.5992,14.0625,13.2813,0
7/27/1996,16:00,0.378690815,19.9995,25.5484,174.1791,13.4766,13.5156,0
7/27/1996,18:00,0.379157439,19.9995,22.5858,174.2706,13.125,13.5156,0
7/27/1996,20:00,0.378457416,19.9995,21.5594,174.3469,12.6562,13.5156,0
7/27/1996,22:00,0.374480713,19.9995,20.5972,174.3927,12.5391,13.0469,0
7/28/1996,0:00,0.375886181,19.9995,20.7748,174.2859,12.5391,12.8125,0
7/28/1996,2:00,0.376120221,19.9995,20.7986,174.3622,12.4219,12.8125,0
7/28/1996,4:00,0.376588127,19.9995,19.3704,174.4385,12.4219,12.5781,1.778
7/28/1996,6:00,0.376938902,19.9995,16.9077,174.4079,12.4219,12.5781,0.254
7/28/1996,8:00,0.376588127,19.9995,17.001,174.6368,12.4219,12.3438,0
7/28/1996,10:00,0.377289547,19.9995,20.004,174.2706,14.0625,12.3438,0
7/28/1996,12:00,0.377406399,19.9995,23.7045,174.53,13.7109,12.5781,0
7/28/1996,14:00,0.377289547,19.9995,22.8998,174.4995,13.5937,13.0469,0
7/28/1996,16:00,0.376588127,19.9995,19.3896,174.8505,13.4766,13.0469,0
7/28/1996,18:00,0.373190516,19.9995,20.1385,175.5524,13.125,13.2813,0
7/28/1996,20:00,0.374129017,19.9995,17.9578,175.3998,12.6562,13.0469,0
7/28/1996,22:00,0.369544947,19.9995,16.1743,175.3235,12.5391,12.8125,0
7/29/1996,0:00,0.369898363,19.9995,15.896,175.0488,12.5391,12.5781,0
7/29/1996,2:00,0.368601858,19.9995,15.4456,175.2319,12.4219,12.5781,0
7/29/1996,4:00,0.369662767,19.9995,14.953,176.3916,12.4219,12.3438,0
7/29/1996,6:00,0.369780572,19.9995,15.1965,176.4984,12.4219,12.1094,0
7/29/1996,8:00,0.370369376,19.9995,18.204,174.0417,14.0625,12.1094,0
7/29/1996,10:00,0.372251076,19.9995,21.9412,176.4679,14.0625,12.1094,0
7/29/1996,12:00,0.372720914,19.9995,27.6459,175.5829,13.7109,12.5781,0
7/29/1996,14:00,0.370487093,19.9995,27.2861,175.7965,14.0625,12.8125,0
7/29/1996,16:00,0.361736095,19.9995,22.0502,176.2848,13.2422,13.0469,0
7/29/1996,18:00,0.361973679,19.9995,21.0065,176.5137,13.2422,13.2813,0
7/29/1996,20:00,0.362686071,19.9995,18.2352,176.8646,12.7734,13.0469,0
7/29/1996,22:00,0.362567377,19.9995,17.2446,176.7425,12.5391,12.8125,0
7/30/1996,0:00,0.363160702,19.9995,16.514,176.4221,12.5391,12.8125,0.762
7/30/1996,2:00,0.363397927,19.9995,15.8438,176.712,12.4219,12.5781,0
7/30/1996,4:00,0.363397927,19.9995,15.2304,176.8341,12.4219,12.3438,0
7/30/1996,6:00,0.363516518,19.9995,15.8905,176.8799,12.4219,12.1094,0
7/30/1996,8:00,0.363516518,19.9995,18.2141,176.59,14.0625,12.1094,0
7/30/1996,10:00,0.363279322,19.9995,22.2259,176.6052,14.0625,12.3438,0
7/30/1996,12:00,0.362211203,19.9995,26.8622,177.4902,13.7109,12.5781,0
7/30/1996,14:00,0.363635093,19.9995,26.7413,177.7191,14.0625,12.8125,0
7/30/1996,16:00,0.364701604,19.9995,25.2682,177.5665,13.4766,13.0469,0
7/30/1996,18:00,0.359356969,19.9995,21.8048,177.8717,13.0078,13.0469,0
7/30/1996,20:00,0.358642064,19.9995,19.0976,177.5,12.6562,12.8125,0
